schemaname,tablename,indexname,indexdef
"public","platform_command_jobs","ix_platform_command_jobs_created","CREATE INDEX ix_platform_command_jobs_created ON public.platform_command_jobs USING btree (created_at)"
"public","platform_command_jobs","ix_platform_command_jobs_status","CREATE INDEX ix_platform_command_jobs_status ON public.platform_command_jobs USING btree (status)"
"public","platform_command_jobs","ix_platform_command_jobs_tenant","CREATE INDEX ix_platform_command_jobs_tenant ON public.platform_command_jobs USING btree (tenant_id)"
"public","platform_command_jobs","pk_platform_command_jobs","CREATE UNIQUE INDEX pk_platform_command_jobs ON public.platform_command_jobs USING btree (id)"
"public","platform_command_jobs","uq_platform_command_jobs_idempotency_key","CREATE UNIQUE INDEX uq_platform_command_jobs_idempotency_key ON public.platform_command_jobs USING btree (idempotency_key)"
"public","platform_diagnostic_runs","ix_platform_diagnostic_runs_created","CREATE INDEX ix_platform_diagnostic_runs_created ON public.platform_diagnostic_runs USING btree (created_at)"
"public","platform_diagnostic_runs","pk_platform_diagnostic_runs","CREATE UNIQUE INDEX pk_platform_diagnostic_runs ON public.platform_diagnostic_runs USING btree (id)"
"public","platform_feature_flags","ix_platform_feature_flags_scope","CREATE INDEX ix_platform_feature_flags_scope ON public.platform_feature_flags USING btree (scope)"
"public","platform_feature_flags","pk_platform_feature_flags","CREATE UNIQUE INDEX pk_platform_feature_flags ON public.platform_feature_flags USING btree (id)"
"public","platform_feature_flags","uq_platform_feature_flag_scope","CREATE UNIQUE INDEX uq_platform_feature_flag_scope ON public.platform_feature_flags USING btree (key, scope, tenant_id, plan_code)"
"public","platform_health_snapshots","ix_platform_health_snapshots_created","CREATE INDEX ix_platform_health_snapshots_created ON public.platform_health_snapshots USING btree (created_at)"
"public","platform_health_snapshots","pk_platform_health_snapshots","CREATE UNIQUE INDEX pk_platform_health_snapshots ON public.platform_health_snapshots USING btree (id)"
"public","platform_infrastructure_snapshots","ix_platform_infrastructure_snapshots_captured","CREATE INDEX ix_platform_infrastructure_snapshots_captured ON public.platform_infrastructure_snapshots USING btree (captured_at)"
"public","platform_infrastructure_snapshots","pk_platform_infrastructure_snapshots","CREATE UNIQUE INDEX pk_platform_infrastructure_snapshots ON public.platform_infrastructure_snapshots USING btree (id)"
"public","platform_integration_providers","pk_platform_integration_providers","CREATE UNIQUE INDEX pk_platform_integration_providers ON public.platform_integration_providers USING btree (id)"
"public","platform_integration_providers","uq_platform_integration_provider","CREATE UNIQUE INDEX uq_platform_integration_provider ON public.platform_integration_providers USING btree (provider)"
"public","platform_maintenance_windows","ix_platform_maintenance_windows_status","CREATE INDEX ix_platform_maintenance_windows_status ON public.platform_maintenance_windows USING btree (status, starts_at)"
"public","platform_maintenance_windows","pk_platform_maintenance_windows","CREATE UNIQUE INDEX pk_platform_maintenance_windows ON public.platform_maintenance_windows USING btree (id)"
"public","platform_notifications","ix_platform_notifications_read","CREATE INDEX ix_platform_notifications_read ON public.platform_notifications USING btree (read_at, created_at)"
"public","platform_notifications","pk_platform_notifications","CREATE UNIQUE INDEX pk_platform_notifications ON public.platform_notifications USING btree (id)"
"public","platform_route_metrics_1m","ix_platform_route_metrics_bucket","CREATE INDEX ix_platform_route_metrics_bucket ON public.platform_route_metrics_1m USING btree (bucket_start)"
"public","platform_route_metrics_1m","ix_platform_route_metrics_route","CREATE INDEX ix_platform_route_metrics_route ON public.platform_route_metrics_1m USING btree (route)"
"public","platform_route_metrics_1m","ix_platform_route_metrics_tenant","CREATE INDEX ix_platform_route_metrics_tenant ON public.platform_route_metrics_1m USING btree (tenant_id)"
"public","platform_route_metrics_1m","pk_platform_route_metrics_1m","CREATE UNIQUE INDEX pk_platform_route_metrics_1m ON public.platform_route_metrics_1m USING btree (id)"
"public","platform_route_metrics_1m","uq_platform_route_metric_bucket","CREATE UNIQUE INDEX uq_platform_route_metric_bucket ON public.platform_route_metrics_1m USING btree (bucket_start, method, route, tenant_id, is_platform_route)"
"public","platform_security_alerts","ix_platform_security_alerts_status","CREATE INDEX ix_platform_security_alerts_status ON public.platform_security_alerts USING btree (status, created_at)"
"public","platform_security_alerts","pk_platform_security_alerts","CREATE UNIQUE INDEX pk_platform_security_alerts ON public.platform_security_alerts USING btree (id)"
"public","platform_settings","pk_platform_settings","CREATE UNIQUE INDEX pk_platform_settings ON public.platform_settings USING btree (id)"
"public","platform_support_sessions","ix_platform_support_sessions_tenant","CREATE INDEX ix_platform_support_sessions_tenant ON public.platform_support_sessions USING btree (tenant_id, status)"
"public","platform_support_sessions","pk_platform_support_sessions","CREATE UNIQUE INDEX pk_platform_support_sessions ON public.platform_support_sessions USING btree (id)"
"public","platform_support_tickets","ix_platform_support_tickets_status","CREATE INDEX ix_platform_support_tickets_status ON public.platform_support_tickets USING btree (status, created_at)"
"public","platform_support_tickets","pk_platform_support_tickets","CREATE UNIQUE INDEX pk_platform_support_tickets ON public.platform_support_tickets USING btree (id)"
"public","platform_tenant_resource_snapshots","ix_platform_tenant_resource_snapshots_tenant","CREATE INDEX ix_platform_tenant_resource_snapshots_tenant ON public.platform_tenant_resource_snapshots USING btree (tenant_id, captured_at)"
"public","platform_tenant_resource_snapshots","pk_platform_tenant_resource_snapshots","CREATE UNIQUE INDEX pk_platform_tenant_resource_snapshots ON public.platform_tenant_resource_snapshots USING btree (id)"
"public","platform_webhook_configs","ix_platform_webhook_configs_status","CREATE INDEX ix_platform_webhook_configs_status ON public.platform_webhook_configs USING btree (status)"
"public","platform_webhook_configs","pk_platform_webhook_configs","CREATE UNIQUE INDEX pk_platform_webhook_configs ON public.platform_webhook_configs USING btree (id)"
"public","platform_webhook_delivery_logs","pk_platform_webhook_delivery_logs","CREATE UNIQUE INDEX pk_platform_webhook_delivery_logs ON public.platform_webhook_delivery_logs USING btree (id)"
"public","platform_worker_heartbeats","ix_platform_worker_heartbeats_status","CREATE INDEX ix_platform_worker_heartbeats_status ON public.platform_worker_heartbeats USING btree (status, last_seen_at)"
"public","platform_worker_heartbeats","pk_platform_worker_heartbeats","CREATE UNIQUE INDEX pk_platform_worker_heartbeats ON public.platform_worker_heartbeats USING btree (id)"
"public","platform_worker_heartbeats","uq_platform_worker_name","CREATE UNIQUE INDEX uq_platform_worker_name ON public.platform_worker_heartbeats USING btree (worker_name)"
"public","presence_state","ix_presence_state_amo_user","CREATE INDEX ix_presence_state_amo_user ON public.presence_state USING btree (amo_id, user_id)"
"public","presence_state","pk_presence_state","CREATE UNIQUE INDEX pk_presence_state ON public.presence_state USING btree (id)"
"public","presence_state","uq_presence_state_amo_user","CREATE UNIQUE INDEX uq_presence_state_amo_user ON public.presence_state USING btree (amo_id, user_id)"
"public","prompt_deliveries","ix_prompt_deliveries_prompt_user","CREATE INDEX ix_prompt_deliveries_prompt_user ON public.prompt_deliveries USING btree (prompt_id, user_id)"
"public","prompt_deliveries","pk_prompt_deliveries","CREATE UNIQUE INDEX pk_prompt_deliveries ON public.prompt_deliveries USING btree (id)"
"public","prompt_deliveries","uq_prompt_deliveries_prompt_user","CREATE UNIQUE INDEX uq_prompt_deliveries_prompt_user ON public.prompt_deliveries USING btree (prompt_id, user_id)"
"public","prompts","pk_prompts","CREATE UNIQUE INDEX pk_prompts ON public.prompts USING btree (id)"
"public","purchase_order_lines","ix_purchase_order_lines_po","CREATE INDEX ix_purchase_order_lines_po ON public.purchase_order_lines USING btree (purchase_order_id)"
"public","purchase_order_lines","pk_purchase_order_lines","CREATE UNIQUE INDEX pk_purchase_order_lines ON public.purchase_order_lines USING btree (id)"
"public","purchase_orders","ix_purchase_orders_amo","CREATE INDEX ix_purchase_orders_amo ON public.purchase_orders USING btree (amo_id)"
"public","purchase_orders","pk_purchase_orders","CREATE UNIQUE INDEX pk_purchase_orders ON public.purchase_orders USING btree (id)"
"public","purchase_orders","uq_purchase_order_number","CREATE UNIQUE INDEX uq_purchase_order_number ON public.purchase_orders USING btree (amo_id, po_number)"
"public","qms_activity_logs","ix_qms_activity_logs_action","CREATE INDEX ix_qms_activity_logs_action ON public.qms_activity_logs USING btree (amo_id, action)"
"public","qms_activity_logs","ix_qms_activity_logs_actor","CREATE INDEX ix_qms_activity_logs_actor ON public.qms_activity_logs USING btree (amo_id, actor_user_id)"
"public","qms_activity_logs","ix_qms_activity_logs_amo_due","CREATE INDEX ix_qms_activity_logs_amo_due ON public.qms_activity_logs USING btree (amo_id, due_date)"
"public","qms_activity_logs","ix_qms_activity_logs_amo_id","CREATE INDEX ix_qms_activity_logs_amo_id ON public.qms_activity_logs USING btree (amo_id)"
"public","qms_activity_logs","ix_qms_activity_logs_amo_status","CREATE INDEX ix_qms_activity_logs_amo_status ON public.qms_activity_logs USING btree (amo_id, status)"
"public","qms_activity_logs","ix_qms_activity_logs_entity","CREATE INDEX ix_qms_activity_logs_entity ON public.qms_activity_logs USING btree (amo_id, entity_type, entity_id)"
"public","qms_activity_logs","qms_activity_logs_pkey","CREATE UNIQUE INDEX qms_activity_logs_pkey ON public.qms_activity_logs USING btree (id)"
"public","qms_approval_matrix","ix_qms_approval_matrix_amo_due","CREATE INDEX ix_qms_approval_matrix_amo_due ON public.qms_approval_matrix USING btree (amo_id, due_date)"
"public","qms_approval_matrix","ix_qms_approval_matrix_amo_id","CREATE INDEX ix_qms_approval_matrix_amo_id ON public.qms_approval_matrix USING btree (amo_id)"
"public","qms_approval_matrix","ix_qms_approval_matrix_amo_status","CREATE INDEX ix_qms_approval_matrix_amo_status ON public.qms_approval_matrix USING btree (amo_id, status)"
"public","qms_approval_matrix","qms_approval_matrix_pkey","CREATE UNIQUE INDEX qms_approval_matrix_pkey ON public.qms_approval_matrix USING btree (id)"
"public","qms_archive_package_items","ix_qms_archive_package_items_amo_due","CREATE INDEX ix_qms_archive_package_items_amo_due ON public.qms_archive_package_items USING btree (amo_id, due_date)"
"public","qms_archive_package_items","ix_qms_archive_package_items_amo_id","CREATE INDEX ix_qms_archive_package_items_amo_id ON public.qms_archive_package_items USING btree (amo_id)"
"public","qms_archive_package_items","ix_qms_archive_package_items_amo_status","CREATE INDEX ix_qms_archive_package_items_amo_status ON public.qms_archive_package_items USING btree (amo_id, status)"
"public","qms_archive_package_items","qms_archive_package_items_pkey","CREATE UNIQUE INDEX qms_archive_package_items_pkey ON public.qms_archive_package_items USING btree (id)"
"public","qms_archive_packages","ix_qms_archive_packages_amo_due","CREATE INDEX ix_qms_archive_packages_amo_due ON public.qms_archive_packages USING btree (amo_id, due_date)"
"public","qms_archive_packages","ix_qms_archive_packages_amo_id","CREATE INDEX ix_qms_archive_packages_amo_id ON public.qms_archive_packages USING btree (amo_id)"
"public","qms_archive_packages","ix_qms_archive_packages_amo_status","CREATE INDEX ix_qms_archive_packages_amo_status ON public.qms_archive_packages USING btree (amo_id, status)"
"public","qms_archive_packages","qms_archive_packages_pkey","CREATE UNIQUE INDEX qms_archive_packages_pkey ON public.qms_archive_packages USING btree (id)"
"public","qms_audit_archives","ix_qms_audit_archives_amo_due","CREATE INDEX ix_qms_audit_archives_amo_due ON public.qms_audit_archives USING btree (amo_id, due_date)"
"public","qms_audit_archives","ix_qms_audit_archives_amo_id","CREATE INDEX ix_qms_audit_archives_amo_id ON public.qms_audit_archives USING btree (amo_id)"
"public","qms_audit_archives","ix_qms_audit_archives_amo_status","CREATE INDEX ix_qms_audit_archives_amo_status ON public.qms_audit_archives USING btree (amo_id, status)"
"public","qms_audit_archives","qms_audit_archives_pkey","CREATE UNIQUE INDEX qms_audit_archives_pkey ON public.qms_audit_archives USING btree (id)"
